id,sum_pos,sum_neg,min_neg,max_pos,num_comments,has_images,has_code_snippets,merged
openshift-origin-10047,1,-1,-1,1,1,True,False,True
patrickmn-go-cache-32,0,-1,-1,0,1,False,False,False
rdkit-rdkit-1317,2,-1,-1,2,1,True,False,False
SatelliteQE-robottelo-4556,1,-1,-1,1,1,True,False,True
containerd-cri-982,1,0,0,1,1,True,False,False
servo-servo-14070,1,-1,-1,1,1,True,False,False
axibase-atsd-608,1,-2,-2,1,1,False,False,True
devtools-html-debugger.html-5632,1,-3,-3,1,1,False,True,True
kaltura-mwEmbed-2922,1,-2,-2,1,1,True,False,True
mpi2-PhenotypeData-29,1,0,0,1,1,False,False,True
pypa-pip-5489,1,0,0,1,1,False,False,True
juju-solutions-kubernetes-30,1,-1,-1,1,1,False,False,True
coreos-mantle-38,2,-1,-1,2,1,False,False,True
tgstation-tgstation-37039,1,-2,-2,1,1,False,True,False
ifedapoolarewaju-igdm-36,3,0,0,3,1,False,False,True
irssi-irssi-414,2,0,0,2,1,False,False,True
elixir-lang-elixir-7737,1,0,0,1,1,False,False,True
bioinform-longislnd-30,1,0,0,1,1,False,False,True
StochSS-stochss-285,1,0,0,1,1,False,False,True
ministryofjustice-peoplefinder-153,1,0,0,1,1,False,False,True
h3poteto-whalebird-desktop-593,1,0,0,1,1,False,False,True
i3-i3-1638,2,0,0,2,1,True,False,True
BlueBrain-Tide-18,1,0,0,1,1,False,False,True
IE-NITK-TwitterSuicidalAnalysis-1,2,-3,-3,2,1,False,False,True
ocaml-opam-repository-7346,2,-1,-1,2,1,True,False,True
grosser-parallel_tests-436,1,-1,-1,1,1,False,False,False
docker-docker-py-787,1,-1,-1,1,1,True,False,True
servo-servo-14256,1,-1,-1,1,1,True,False,True
qgis-QGIS-2644,1,0,0,1,1,False,False,True
cvmfs-cvmfs-1363,2,0,0,2,1,False,False,True
WordPress-gutenberg-11005,3,-1,-1,3,1,False,True,False
GoogleCloudPlatform-kubernetes-4959,0,-2,-2,0,1,True,False,True
capitalone-Hygieia-772,2,0,0,2,1,False,False,True
lastpass-lastpass-cli-203,2,0,0,2,1,True,False,False
simplybusiness-snowplow_ruby_duid-1,1,-2,-2,1,1,False,False,True
strongbox-strongbox-612,1,0,0,1,1,False,False,True
bokeh-bokeh-1866,2,0,0,2,1,False,False,False
mochi-vor-6,1,0,0,1,1,False,False,True
zephyrproject-rtos-zephyr-8004,0,-1,-1,0,1,True,False,True
decred-dcrwallet-499,0,-1,-1,0,1,False,False,True
simongog-sdsl-lite-246,1,0,0,1,1,False,False,True
syndesisio-syndesis-3007,1,0,0,1,1,False,False,True
AtomicGameEngine-AtomicGameEngine-80,1,0,0,1,1,False,False,False
nest-nest-simulator-524,2,-1,-1,2,1,False,False,True
projectkudu-kudu-2021,0,-1,-1,0,1,False,False,True
heptio-ark-217,0,-1,-1,0,1,False,False,True
Microsoft-vscode-54244,2,0,0,2,1,False,False,True
lessonly-lessonly.github.io-73,2,0,0,2,1,False,True,True
dashingdon-github-slideshow-3,1,0,0,1,1,False,True,True
Microsoft-vscode-29393,2,-1,-1,2,1,False,True,True
typhoeus-typhoeus-428,1,0,0,1,1,False,False,True
filerjs-filer-477,4,0,0,4,1,False,False,False
jgrapht-jgrapht-149,1,0,0,1,1,False,False,True
sendgrid-sendgrid-nodejs-773,1,0,0,1,1,False,False,True
alexspeller-ember-cli-active-link-wrapper-12,2,-3,-3,2,1,False,False,True
NREL-EnergyPlus-6157,2,-2,-2,2,1,True,False,True
edmondsylar-Fast-Food-Food-1,1,-1,-1,1,1,False,False,True
projectatomic-skopeo-171,0,-1,-1,0,1,True,False,True
pymc-devs-pymc3-2647,2,0,0,2,1,False,False,True
sindresorhus-grunt-sass-292,1,0,0,1,1,False,False,True
dcos-dcos-ui-952,2,0,0,2,1,False,False,True
WordPress-gutenberg-4085,1,0,0,1,1,False,False,True
spring-projects-spring-amqp-843,1,0,0,1,1,True,False,True
anoskov-kafka-consumer-6,2,-3,-3,2,1,False,False,False
sunpy-sunpy-1423,1,-1,-1,1,1,False,False,True
foam-framework-foam2-1360,1,0,0,1,1,False,False,True
postmarketOS-pmbootstrap-568,2,-1,-1,2,1,False,False,True
edx-edx-app-ios-964,1,0,0,1,1,True,False,True
hawkular-hawkular-metrics-338,1,0,0,1,1,False,False,True
sagemathinc-cocalc-2956,2,-1,-1,2,1,True,False,True
damianam-easybuild-framework-3,1,0,0,1,1,False,False,True
Cloud-CV-evalai-cli-56,2,-1,-1,2,1,False,False,True
dotnet-core-setup-2772,2,0,0,2,1,True,False,True
apollographql-graphql-tools-463,2,-1,-1,2,1,True,False,True
pytorch-pytorch-8222,0,-1,-1,0,1,True,False,True
MetaMask-metamask-extension-4703,2,-2,-2,2,1,True,False,True
kubernetes-kubernetes-46384,1,-1,-1,1,1,False,False,False
KnpLabs-php-github-api-317,2,-2,-2,2,1,False,False,False
zeit-next.js-1724,1,0,0,1,1,False,False,False
WPIRoboticsProjects-GRIP-697,0,-1,-1,0,1,True,True,True
tock-tock-1188,1,0,0,1,1,False,False,False
heketi-heketi-1023,2,0,0,2,1,False,False,True
jenkinsci-envinject-plugin-118,1,0,0,1,1,False,False,True
ffnord-mesh-announce-23,2,-2,-2,2,1,True,False,False
angular-sickle-91,1,0,0,1,1,False,False,True
makersacademy-acebook-april2017-22,1,0,0,1,1,False,False,True
kubernetes-kubernetes-17055,2,-2,-2,2,1,False,False,True
bufferapp-buffer-components-39,2,-1,-1,2,1,False,False,True
jquery-jquery-2011,2,-2,-2,2,1,True,False,False
LLK-scratch-paint-174,2,-2,-2,2,1,False,False,True
ampproject-amphtml-13751,1,0,0,1,1,False,False,True
grissius-markup-editor-ui-12,0,-1,-1,0,1,False,True,True
FortAwesome-Font-Awesome-6922,1,0,0,1,1,False,False,True
ess-dmsc-kafka-to-nexus-368,0,-2,-2,0,1,True,False,True
openSUSE-osem-1631,2,0,0,2,1,False,False,True
Automattic-wp-calypso-7378,1,0,0,1,1,False,True,True
apache-storm-2803,1,0,0,1,1,False,False,True
erkyrath-inform6-test-6,1,0,0,1,1,False,False,True
shogun-toolbox-shogun-3289,2,0,0,2,1,False,False,True
cubing-worldcubeassociation.org-679,1,0,0,1,1,False,False,True
twosigma-waiter-194,1,-1,-1,1,1,False,False,True
JuliaLang-julia-10507,3,-1,-1,3,1,True,False,False
Ticketmaster-jest-webpack-alias-2,2,-1,-1,2,1,False,False,True
wildfly-wildfly-11795,1,-2,-2,1,1,False,False,False
nodeca-mincer-188,1,0,0,1,1,False,False,True
apache-couchdb-documentation-216,1,-2,-2,1,1,False,False,True
conda-forge-staged-recipes-6044,3,-1,-1,3,1,True,False,True
kubevirt-kubevirt-493,0,-1,-1,0,1,True,False,True
MRN-Code-decentralized-single-shot-ridge-regression-7,2,0,0,2,1,False,False,True
parse-server-modules-parse-files-utils-11,1,-1,-1,1,1,True,False,False
kontena-kontena-598,1,-2,-2,1,1,False,False,True
rust-lang-rust-43077,2,0,0,2,1,True,False,True
bluebird75-luaunit-75,1,0,0,1,1,False,False,True
archriss-react-native-snap-carousel-214,1,-1,-1,1,1,False,False,True
Flexget-Flexget-414,1,0,0,1,1,False,False,True
rust-lang-rfcs-1546,2,-3,-3,2,1,True,False,False
zephyrproject-rtos-zephyr-5383,1,-2,-2,1,1,True,False,False
laravel-framework-14523,2,-1,-1,2,1,True,False,False
reinerp-indexed-extras-3,1,-2,-2,1,1,False,False,True
node-nock-nock-1011,1,0,0,1,1,False,False,True
wking-fsf-api-3,2,-2,-2,2,1,True,False,False
diaspora-diaspora-7128,2,0,0,2,1,False,False,False
Minecolonies-minecolonies-911,0,-1,-1,0,1,False,True,True
galaxyproject-tools-iuc-1177,3,-2,-2,3,1,False,False,True
HumanCellAtlas-dcp-community-7,1,0,0,1,1,False,False,False
jmmastey-level_up_exercises-1091,1,0,0,1,1,False,False,False
cisco-cisco-network-node-utils-572,1,0,0,1,1,False,False,True
Autonomiccs-autonomiccs-platform-13,1,-2,-2,1,1,False,False,True
odoo-odoo-17607,0,-1,-1,0,1,False,False,True
GoogleChrome-lighthouse-1936,1,-1,-1,1,1,False,False,True
wics-uw-website-118,2,0,0,2,1,False,False,True
simphony-simphony-jyulb-28,1,-1,-1,1,1,True,False,True
silverstripe-silverstripe-framework-6204,1,-1,-1,1,1,False,False,False
WoWAnalyzer-WoWAnalyzer-2796,2,-1,-1,2,1,True,False,True
Automattic-wp-calypso-29657,2,-1,-1,2,1,False,False,True
Metaswitch-clearwater-etcd-11,1,0,0,1,1,False,False,True
symfony-symfony-docs-5669,1,-2,-2,1,1,False,False,False
KhronosGroup-SPIRV-Tools-5,1,-1,-1,1,1,False,False,True
rust-lang-rust-56157,2,-2,-2,2,1,True,False,True
thoughtbot-refills-439,0,-1,-1,0,1,False,False,True
cloudevents-spec-203,1,0,0,1,1,True,False,True
Catrobat-Catroid-2371,1,-2,-2,1,1,True,False,True
ruby-spec-629,2,-2,-2,2,1,False,False,True
andy5995-mhwkb-80,1,0,0,1,1,False,False,True
choderalab-openpathsampling-385,3,-2,-2,3,1,True,False,True
chain-chain-1411,1,0,0,1,1,False,False,True
SparkTC-r4ml-40,1,0,0,1,1,False,False,False
betaflight-betaflight-5090,2,-3,-3,2,1,False,False,True
renecasco-black_thursday-16,1,0,0,1,1,False,False,True
golemfactory-golem-messages-281,1,-1,-1,1,1,True,False,True
glue-viz-glue-1085,1,-1,-1,1,1,False,False,True
nuxeo-nuxeo-552,2,-1,-1,2,1,False,False,True
camptocamp-ngeo-722,2,0,0,2,1,False,False,True
neovim-neovim-3242,1,0,0,1,1,False,False,True
onnx-onnx-1428,1,0,0,1,1,False,False,True
misaochan-apps-android-commons-10,2,0,0,2,1,False,False,False
ncw-rclone-1093,2,-3,-3,2,1,True,False,False
dokku-dokku-2906,1,-1,-1,1,1,False,False,True
JuliaLang-METADATA.jl-3995,1,0,0,1,1,False,False,False
fossasia-gci16.fossasia.org-332,1,-1,-1,1,1,False,False,True
zeebe-io-zeebe-1680,1,0,0,1,1,False,False,True
hymm-squid-tracks-167,1,0,0,1,1,False,False,True
thegengen-cloudprint-12,0,-2,-2,0,1,False,False,False
biod-BioD-32,1,0,0,1,1,False,False,True
cloudfoundry-incubator-galera-healthcheck-2,1,0,0,1,1,False,False,False
coreos-prometheus-operator-1018,1,-1,-1,1,1,True,False,True
sourcerer-io-sourcerer-app-227,1,0,0,1,1,False,False,True
godotengine-godot-23942,1,0,0,1,1,False,False,True
elifesciences-bot-lax-adaptor-205,2,0,0,2,1,True,False,True
lostisland-faraday-604,2,-2,-2,2,1,True,False,True
sul-dlss-was-thumbnail-service-13,2,0,0,2,1,False,False,True
strongloop-loopback-1131,1,0,0,1,1,False,False,True
freeCodeCamp-guide-8850,1,0,0,1,1,False,False,True
ckan-ckanext-showcase-52,1,0,0,1,1,False,False,True
platy-rs-bacnet-1,2,0,0,2,1,False,False,True
kubernetes-test-infra-9584,1,0,0,1,1,False,False,True
meanjs-mean-1241,2,0,0,2,1,False,False,True
apache-kafka-1459,1,0,0,1,1,False,False,False
JetBrains-kotlin-1483,1,0,0,1,1,False,False,False
root-mirror-root-382,1,0,0,1,1,False,False,False
zotero-translators-897,1,-1,-1,1,1,False,False,False
HubSpot-Singularity-989,1,0,0,1,1,False,False,False
EFForg-https-everywhere-5785,1,0,0,1,1,False,False,False
thoughtbot-freshfoodconnect-66,1,0,0,1,1,False,False,True
OpenImageIO-oiio-1118,2,-3,-3,2,1,False,False,False
apache-beam-4567,1,-1,-1,1,1,False,False,True
JuliaLang-julia-28376,2,-1,-1,2,1,False,False,True
brownplt-pyret-lang-1250,1,-3,-3,1,1,False,False,True
autosportlabs-RaceCapture-Pro_firmware-85,1,-1,-1,1,1,False,False,False
sympy-sympy-12584,1,0,0,1,1,False,False,True
hyperspy-hyperspy-1977,2,-2,-2,2,1,False,False,True
fastlane-fastlane-11651,1,0,0,1,1,False,False,True
nodejs-node-17157,3,0,0,3,1,False,False,False
mono-mono-5579,1,-1,-1,1,1,True,False,False
ansible-ansibullbot-1002,1,0,0,1,1,False,False,True
mxstbr-awesome-austria-23,2,0,0,2,1,False,False,True
jmmastey-level_up_exercises-713,2,0,0,2,1,False,False,False
ArduPilot-ardupilot-6456,1,-1,-1,1,1,False,False,True
ocadotechnology-aimmo-263,1,-1,-1,1,1,False,False,False
Bit-Nation-panthalassa-63,1,0,0,1,1,True,False,False
edx-edx-platform-6705,1,0,0,1,1,False,False,True
Sylius-Sylius-5518,1,0,0,1,1,False,False,True
brave-browser-laptop-1324,2,-2,-2,2,1,False,False,False
grpc-grpc-go-1064,1,-2,-2,1,1,False,False,True
pfnet-chainer-2189,3,0,0,3,1,False,False,True
imglib-imglib2-algorithm-44,1,0,0,1,1,False,False,True
wikimedia-jquery.ime-424,2,-1,-1,2,1,True,False,False
conda-forge-qt-feedstock-51,3,0,0,3,1,True,False,True
bbatsov-rubocop-5915,1,-1,-1,1,1,True,False,True
symfony-symfony-26564,1,0,0,1,1,False,False,True
mas-group-foundations_course-10,1,-2,-2,1,1,False,False,True
material-components-material-components-ios-2684,1,-1,-1,1,1,False,False,True
nengo-nengo-1474,0,-1,-1,0,1,True,False,True
